mes_lancamento,plano_orcamentario_nome,fase_da_despesa,nome_do_gasto,acao_governo_codigo,gasto_item,instrumento_inicial,agrupamento,instrumento_final,data,encerramento,detalhamento_do_gasto
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 939, DE 2 DE ABRIL DE 2020",Pagamento,"Auxílio Financeiro aos Estados, Municípios e DF",00S3,15098275136.18,MP nº 939/2020,Medidas Federativas,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Compensação do FPE e FPM - queda arrecadação federal
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 939, DE 2 DE ABRIL DE 2020",Previsão,"Auxílio Financeiro aos Estados, Municípios e DF",00S3,16000000000,MP nº 939/2020,Medidas Federativas,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Compensação do FPE e FPM - queda arrecadação federal
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,9258201205.74,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,9375864883,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,2009309617,MP nº 941/2020,Medidas Sanitárias,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,2048736866,MP nº 941/2020,Medidas Sanitárias,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020 (RP7)",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,17052213,MP nº 941/2020,Medidas Sanitárias,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020 (RP7)",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,17052213,MP nº 941/2020,Medidas Sanitárias,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,154168296.12,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,175823440,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,4189483.61,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,4640000,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGIIRC",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,487009.45,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGIIRC",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,600000,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGMT",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,437805.19,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGMT",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,600000,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGPDS",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,4624714.59,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGPDS",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5000000,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA FORCA NACIONAL",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1414292,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA FORCA NACIONAL",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1436194,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA SENASP",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,103974222.4,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA SENASP",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,111563806,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 943, DE 3 DE ABRIL DE DE 2020",Pagamento,Concessão de Financiamento para Pagamento da Folha Salarial,00S5,6806766251.98,MP nº 943/2020,Suporte ao Trabalho,NA,2020-04-03T00:00:00Z,2020-07-31T00:00:00Z,Operacionalização financeira do PESE
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 943, DE 3 DE ABRIL DE DE 2020",Previsão,Concessão de Financiamento para Pagamento da Folha Salarial,00S5,6806766252.00002,MP nº 943/2020,Suporte ao Trabalho,NA,2020-04-03T00:00:00Z,2020-07-31T00:00:00Z,Operacionalização financeira do PESE
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 947, DE 8 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,2499251021.42,MP nº 947/2020,Medidas Sanitárias,NA,2020-04-08T00:00:00Z,2020-08-05T00:00:00Z,Ampliação da capacidade de atendimento
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 947, DE 8 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,2587035170,MP nº 947/2020,Medidas Sanitárias,NA,2020-04-08T00:00:00Z,2020-08-05T00:00:00Z,Ampliação da capacidade de atendimento
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 949, DE 8 DE ABRIL DE 2020 - TRANSFERENCIA DE RECURSOS PARA A CONTA DE DESENVOLVIMENTO ENERGETICO (LEI N. 10.438, DE 26 DE ABRIL DE 2002) COM BENEFICIO AMPLIADO PELA MP",Pagamento,Transferência para a Conta de Desenvolvimento Energético,00NY,900000000,MP nº 949/2020,Proteção Social,NA,2020-04-08T00:00:00Z,2020-08-05T00:00:00Z,Isenção Conta de Luz
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 949, DE 8 DE ABRIL DE 2020 - TRANSFERENCIA DE RECURSOS PARA A CONTA DE DESENVOLVIMENTO ENERGETICO (LEI N. 10.438, DE 26 DE ABRIL DE 2002) COM BENEFICIO AMPLIADO PELA MP",Previsão,Transferência para a Conta de Desenvolvimento Energético,00NY,900000000,MP nº 949/2020,Proteção Social,NA,2020-04-08T00:00:00Z,2020-08-05T00:00:00Z,Isenção Conta de Luz
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 953, DE 15 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,2452159513.75,MP nº 953/2020,Proteção Social,NA,2020-04-15T00:00:00Z,2020-08-13T00:00:00Z,Apoio ao Sistema Único de Assistência Social - SUAS
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 953, DE 15 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,2461064382,MP nº 953/2020,Proteção Social,NA,2020-04-15T00:00:00Z,2020-08-13T00:00:00Z,Apoio ao Sistema Único de Assistência Social - SUAS
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 956, DE 24 DE ABRIL DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00S4,25716068108.16,MP nº 956/2020,Proteção Social,NA,2020-04-24T00:00:00Z,2020-08-21T00:00:00Z,Auxílio Emergencial 2020
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 956, DE 24 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00S4,25720000000,MP nº 956/2020,Proteção Social,NA,2020-04-24T00:00:00Z,2020-08-21T00:00:00Z,Auxílio Emergencial 2020
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 957, DE 24 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,291915094.27,MP nº 957/2020,Suporte ao Trabalho,NA,2020-04-24T00:00:00Z,2020-11-26T00:00:00Z,Agricultura Familiar e Programa de Aquisição Alimentar (PAA)
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 957, DE 24 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,495809316,MP nº 957/2020,Suporte ao Trabalho,NA,2020-04-24T00:00:00Z,2020-11-26T00:00:00Z,Agricultura Familiar e Programa de Aquisição Alimentar (PAA)
2020-12-01,COVID-19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,11473639.0512572,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,COVID-19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,50000000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - AMPLIACAO DA CAPACIDADE DE PROCESSAMENTO DE AMOSTRAS NA REDE PUBLICA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,65192740.25,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - AMPLIACAO DA CAPACIDADE DE PROCESSAMENTO DE AMOSTRAS NA REDE PUBLICA",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,65192741,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE MELHORIAS NOS TESTES MOLECULARES E DE NOVO TESTE",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5799999.18,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE MELHORIAS NOS TESTES MOLECULARES E DE NOVO TESTE",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5800000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA KITS DE DIAGNOSTICO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,30858867.16,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA KITS DE DIAGNOSTICO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,31098868,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA RESPIRADORES MECANICOS",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,62291774.75,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA RESPIRADORES MECANICOS",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,62291775,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO E ESCALONAMENTO DA PRODUCAO EM BIOMANGUINHOS",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5499999.6,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO E ESCALONAMENTO DA PRODUCAO EM BIOMANGUINHOS",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5500000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,55190183.22,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,56390184,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - GOVERNO ELETRONICO - SERVICO DE ATENDIMENTO AO CIDADAO (GESAC) - HOSPITAIS, UBS",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,6300000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - GOVERNO ELETRONICO - SERVICO DE ATENDIMENTO AO CIDADAO (GESAC) - HOSPITAIS, UBS",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,6300000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,67127962.36,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,75000000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - SOLUCOES INOVADORAS OU DE BAIXO CUSTO EM EPIS E EPCS E APLICACOES DE TECNOLOGIAS DIGITAIS E NANOTECNOLOGIA NO COMBATE A COVID-19",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,41970729.3,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - SOLUCOES INOVADORAS OU DE BAIXO CUSTO EM EPIS E EPCS E APLICACOES DE TECNOLOGIAS DIGITAIS E NANOTECNOLOGIA NO COMBATE A COVID-19",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,45226432,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Pagamento,Financiamento da Infraestrutura Turística,0454,3077317352.99,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Previsão,Financiamento da Infraestrutura Turística,0454,5000000000,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo
2020-12-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,14967542.89,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2020-12-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,17253506,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,15134650.39,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,25890625,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2020-12-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020 - ENFRENTAMENTO DA COVID-19 NO AMBITO DA SEOPI",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5085385.26,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
